sector,project,account_item,status,request_id,code,vendor,amount_total,amount_paid,amount_canceled,amount_remaining,source_request_date,payment_request_date,approval_date,payment_date
قطاعات أخرى,مستحقات مجدولة,مقاولين الباطن,Paid,مستحقات,2103011227,مؤسسة فهد دخيل الله ابن عبدالرحيم المالكي للمقاولات,1522,1522,0,0,12/5/2025,12/4/2025,12/4/2025,12/4/2025
قطاعات أخرى,مستحقات مجدولة,مقاولين الباطن,Paid,مستحقات,2109000382,مؤسسة فهد دخيل الله ابن عبدالرحيم المالكي للمقاولات,8478,8478,0,0,12/5/2025,12/4/2025,12/4/2025,12/4/2025
قطاعات أخرى,مستحقات مجدولة,مقاولين الباطن,Pending,مستحقات,2109000382,مؤسسة فهد دخيل الله ابن عبدالرحيم المالكي للمقاولات,10000,0,0,10000,1/5/2026,1/5/2026,1/5/2026,1900-01-00
قطاعات أخرى,مستحقات مجدولة,مقاولين الباطن,Pending,مستحقات,2109000382,مؤسسة فهد دخيل الله ابن عبدالرحيم المالكي للمقاولات,11123,0,0,11123,2/5/2026,1900-01-00,1900-01-00,1900-01-00
قطاعات أخرى,مستحقات مجدولة,مقاولين الباطن,Paid,مستحقات,2103011426,مؤسسة حكاية مجد للمقاولات العامة,24672,24672,0,0,12/5/2025,12/4/2025,12/4/2025,12/4/2025
قطاعات أخرى,مستحقات مجدولة,مقاولين الباطن,Pending,مستحقات,2103011426,مؤسسة حكاية مجد للمقاولات العامة,13611,0,0,13611,1/5/2026,1/5/2026,1/5/2026,1900-01-00
قطاعات أخرى,مستحقات مجدولة,مقاولين الباطن,Pending,مستحقات,2109000500,مؤسسة حكاية مجد للمقاولات العامة,11061,0,0,11061,1/5/2026,1/5/2026,1/5/2026,1900-01-00
قطاعات أخرى,مستحقات مجدولة,مقاولين الباطن,Pending,مستحقات,2109000500,مؤسسة حكاية مجد للمقاولات العامة,24672,0,0,24672,2/5/2026,1900-01-00,1900-01-00,1900-01-00
قطاعات أخرى,مستحقات مجدولة,مقاولين الباطن,Paid,مستحقات,2109000428,مؤسسة رمز الاركان للمقاولات العامة,30890,30890,0,0,12/5/2025,12/15/2025,-,1/8/2026
قطاع التحلية,واحة التحلية برابغ,موردين,Paid,A.K.4-12,2103011593,شركة عالم الهياكل المعدنية للمقاولات,100000,100000,0,0,12/4/2025,12/11/2025,12/11/2025,12/11/2025
قطاع التحلية,واحة التحلية برابغ,موردين,Paid,A.K.4-12,2101010197,شركة اعمال بيتا الصناعية,50000,50000,0,0,12/4/2025,12/11/2025,12/11/2025,12/11/2025
قطاع التحلية,واحة التحلية برابغ,موردين,Paid,A.K.4-12,2101010964,الشركة الوطنية للجبس,31939,31939,0,0,12/4/2025,12/4/2025,12/4/2025,12/4/2025
قطاع التحلية,واحة التحلية برابغ,موردين,Paid,A.K.4-12,2103011618,شركة ابراج البريق للمقاولات,25000,25000,0,0,12/4/2025,12/4/2025,12/4/2025,12/4/2025
قطاع التحلية,واحة التحلية برابغ,موردين,Paid,A.K.4-12,2101011125,شركة مريم جدة للتجارة,12121,12121,0,0,12/4/2025,12/4/2025,12/4/2025,12/4/2025
قطاع الإسكان,إسكان الطائف,عهدة,Paid,29,1109010058,طلب عهدة - محمد عبد العزيز,10000,10000,0,0,12/6/2025,12/6/2025,12/6/2025,12/6/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,سداد تصاريح حفر,Paid,243,5104000094,فاتورة رقم 251216009036,811,811,0,0,12/6/2025,12/6/2025,12/6/2025,12/6/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,سداد تصاريح حفر,Paid,243,5104000094,فاتورة رقم 251216006286,5309,5309,0,0,12/6/2025,12/6/2025,12/6/2025,12/6/2025
قطاع التحلية,واحة التحلية برابغ,مقاولين الباطن,Paid,482,2103011611,مؤسسة محمد ابراهيم أبو غنية للمقاولات,15000,15000,0,0,12/6/2025,12/6/2025,12/6/2025,12/6/2025
قطاع التحلية,واحة التحلية برابغ,مقاولين الباطن,Pending,482,2103011611,مؤسسة محمد ابراهيم أبو غنية للمقاولات,11051,0,0,11051,12/6/2025,1900-01-00,1900-01-00,1900-01-00
قطاع التحلية,واحة التحلية برابغ,مقاولين الباطن,Paid,482,2103011266,مؤسسة روعة الامثال للمقاولات العامة ,13565,13565,0,0,12/6/2025,12/6/2025,12/6/2025,12/6/2025
قطاع التحلية,واحة التحلية برابغ,مقاولين الباطن,Pending,482,2103011493,شركة الطريق الصعب للمقاولات,49669,0,0,49669,12/6/2025,1900-01-00,1900-01-00,1900-01-00
قطاع التحلية,واحة التحلية برابغ,مقاولين الباطن,Paid,340,2103011496,فيدا حسين,13792,13792,0,0,12/6/2025,12/6/2025,12/6/2025,12/6/2025
قطاع التحلية,واحة التحلية برابغ,مقاولين الباطن,Pending,340,2103011605,استام خان محمد افضل,17516,0,0,17516,12/6/2025,1900-01-00,1900-01-00,1900-01-00
قطاع التحلية,واحة التحلية برابغ,مقاولين الباطن,Paid,340,2103011480,وليد محمد عبدالحميد رمضان,15000,15000,0,0,12/6/2025,12/6/2025,12/6/2025,12/6/2025
قطاع التحلية,واحة التحلية برابغ,مقاولين الباطن,Pending,340,2103011480,وليد محمد عبدالحميد رمضان,26027,0,0,26027,12/6/2025,1900-01-00,1900-01-00,1900-01-00
قطاع التحلية,واحة التحلية برابغ,مقاولين الباطن,Paid,340,2103011480,وليد محمد عبدالحميد رمضان,10000,10000,0,0,12/6/2025,1/3/2026,1/3/2026,1/3/2026
قطاع التحلية,واحة التحلية برابغ,موردين,Paid,A.K.06-12,2101011181,شركة اير كليماتكس للمقاولات,46109,46109,0,0,12/6/2025,12/6/2025,12/6/2025,12/6/2025
قطاع المصانع,مصنع أبواب مشاريع الإسكان بجدة,موردين,Paid,A.K.07-12,2101010995,مؤسسة مريم محمد جيلاني التجارية,31596,31596,0,0,12/7/2025,12/7/2025,12/7/2025,12/7/2025
قطاع المصانع,مصنع أبواب مشاريع الإسكان بجدة,موردين,Paid,A.K.07-12,2101011263,شركة رواد انظمة العزل المتطورة للمقاولات,12600,12600,0,0,12/7/2025,12/7/2025,12/7/2025,12/11/2025
قطاع المصانع,مصنع أبواب مشاريع الإسكان بجدة,موردين,Paid,A.K.07-12,2101011236,شركة ماستر لاين للتجارة,3450,3450,0,0,12/7/2025,12/7/2025,12/7/2025,12/10/2025
قطاع المصانع,مصنع أبواب مشاريع الإسكان بجدة,موردين,Paid,A.K.07-12,2101010752,شركة المتحدون المتطورون التجارية (يونيفرسال),2748,2748,0,0,12/7/2025,12/7/2025,12/7/2025,12/10/2025
قطاع المصانع,مصنع أبواب مشاريع الإسكان بجدة,موردين,Paid,A.K.07-12,2101010653,شركة حديد الشفق للتجارة,517,517,0,0,12/7/2025,12/7/2025,12/7/2025,12/10/2025
قطاع التحلية,الصبة الخرسانية تحلية جازان,موردين,Paid,WA,2101011100,شركة الإنشاءات الدولي للزجاج,36907,36907,0,0,12/7/2025,12/7/2025,12/7/2025,12/7/2025
قطاع المصانع,مصنع اونكس ( الشبابيك ),موردين,Paid,WA,2101011264,شركة معالجات سطح المعادن,6705,6705,0,0,12/7/2025,12/7/2025,12/7/2025,12/7/2025
قطاع المصانع,مصنع اونكس ( الشبابيك ),موردين,Paid,WA,2101011235,شركة نواة الخام التجارية,1167,1167,0,0,12/7/2025,12/7/2025,12/7/2025,12/7/2025
قطاع المصانع,مصنع اونكس ( الشبابيك ),موردين,Paid,WA,2101020001,شركة الاندلس للتجارة,13665,13665,0,0,12/7/2025,12/7/2025,12/7/2025,12/7/2025
قطاع الإسكان,إسكان الطائف,مقاولين الباطن,Paid,WA,2109000375,شركة مجد الحياة للمقاولات العامة,30000,30000,0,0,12/8/2025,12/8/2025,12/8/2025,12/8/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,سداد تصاريح حفر,Paid,245,5104000094,سداد فاتورة رقم  251216011086,3751,3751,0,0,12/8/2025,12/8/2025,12/8/2025,12/8/2025
قطاع الإسكان,إسكان الأصالة الرياض,موردين,Pending,A.K.08-12,2101010958,شركة الزيت الذهبي التجارية,32436,0,0,32436,12/8/2025,1900-01-00,1900-01-00,1900-01-00
قطاع المصانع,مصنع أبواب مشاريع الإسكان بجدة,موردين,Pending,O.J.07-12,2101010929,مؤسسة فرج حسن بالعبيد,9345,0,0,9345,12/7/2025,12/10/2025,12/10/2025,1900-01-00
قطاع المصانع,مصنع أبواب مشاريع الإسكان بجدة,مقاولين الباطن,Pending,O.J.07-12,2103011290,مؤسسة المستقبل التقني لتاجير المعدات,27600,0,0,27600,12/7/2025,12/10/2025,12/10/2025,1900-01-00
قطاع المصانع,مصنع أبواب مشاريع الإسكان بجدة,موردين,Paid,O.J.07-12,2101010804,شركة أبواب السمان للأبواب الأوتوماتيك,45307,45307,0,0,12/7/2025,12/10/2025,12/10/2025,12/13/2025
قطاع المصانع,مصنع أبواب مشاريع الإسكان بجدة,عهدة,Paid,O.J.07-12,1101000013,طلب عهدة - محمود سعفان,15000,15000,0,0,12/7/2025,12/10/2025,12/10/2025,12/13/2025
قطاع التحلية,واحة التحلية برابغ,سدادات,Pending,44,5104000007,فاتورة رقم 10064876031,242,0,0,242,12/6/2025,1900-01-00,1900-01-00,1900-01-00
قطاع التحلية,واحة التحلية برابغ,سدادات,Pending,44,5104000007,فاتورة رقم 10062112377,419,0,0,419,12/6/2025,1900-01-00,1900-01-00,1900-01-00
قطاع التحلية,واحة التحلية برابغ,سدادات,Pending,44,5104000007,فاتورة رقم 30073836733,3217,0,0,3217,12/6/2025,1900-01-00,1900-01-00,1900-01-00
قطاع التحلية,واحة التحلية برابغ,سدادات,Pending,44,5104000007,فاتورة رقم 30101651853,3991,0,0,3991,12/6/2025,1900-01-00,1900-01-00,1900-01-00
قطاع التحلية,واحة التحلية برابغ,سدادات,Pending,44,5104000007,فاتورة رقم 30057292571,2055,0,0,2055,12/6/2025,1900-01-00,1900-01-00,1900-01-00
قطاع التحلية,واحة التحلية برابغ,سدادات,Pending,44,5104000007,فاتورة رقم 30122744865,516,0,0,516,12/6/2025,1900-01-00,1900-01-00,1900-01-00
قطاع التحلية,واحة التحلية برابغ,سدادات,Pending,44,5104000007,فاتورة رقم 10063007349,530,0,0,530,12/6/2025,1900-01-00,1900-01-00,1900-01-00
قطاع التحلية,واحة التحلية برابغ,سدادات,Pending,44,5104000007,فاتورة رقم 30131924002,276,0,0,276,12/6/2025,1900-01-00,1900-01-00,1900-01-00
قطاع المياة والصرف الصحي,إستكمال شبكات الصرف الصحي لمدينتي الهفوف والمبرز,سدادات,Paid,68,1125010003,أسم المؤجر - محمد بن عيسي بن محمد الغنيم,18000,18000,0,0,12/6/2025,12/10/2025,12/10/2025,12/10/2025
قطاع التحلية,واحة التحلية برابغ,عهدة,Canceled,341,2105010003,يوميات عمالة خارجية - جمعة روبي,14920,0,14920,0,12/6/2025,-,-,-
قطاع التحلية,واحة التحلية برابغ,عهدة,Canceled,341,2105010003,يوميات عمالة خارجية - جمعة روبي,28250,0,28250,0,12/6/2025,-,-,-
قطاع التحلية,واحة التحلية برابغ,عهدة,Canceled,341,2105010003,يوميات عمالة خارجية - جمعة روبي,4180,0,4180,0,12/6/2025,-,-,-
قطاع التحلية,واحة التحلية برابغ,عهدة,Canceled,341,2105010003,يوميات عمالة خارجية - جمعة روبي,15600,0,15600,0,12/6/2025,-,-,-
قطاع التحلية,واحة التحلية برابغ,عهدة,Canceled,341,2105010003,يوميات عمالة خارجية - جمعة روبي,15470,0,15470,0,12/6/2025,-,-,-
قطاع التحلية,واحة التحلية برابغ,عهدة,Paid,341,2105010003,يوميات عمالة خارجية - جمعة روبي,30752,30752,0,0,12/6/2025,12/13/2025,12/13/2025,12/13/2025
قطاع التحلية,واحة التحلية برابغ,موردين,Paid,WA,2101010465,شركة الوان الاضاءة العالمية للتجارة (الترا لايت),13469,13468,1,0,12/6/2025,12/6/2025,12/6/2025,12/6/2025
قطاع التحلية,واحة التحلية برابغ,موردين,Paid,WA,2101010530,مؤسسة ريناد محمد رده المالكي التجارية,15525,15525,0,0,12/4/2025,12/4/2025,12/4/2025,12/4/2025
قطاع التحلية,واحة التحلية برابغ,موردين,Paid,WA,2101010530,مؤسسة فارس خالد شعراوي للمقاولات,9900,9900,0,0,12/4/2025,12/4/2025,12/4/2025,12/4/2025
قطاعات أخرى,فندق مكة,موردين,Pending,A.K.07-12,2103011638,مؤسسة فايز حسن المالكي,14249,0,0,14249,12/9/2025,1900-01-00,1900-01-00,1900-01-00
قطاع المياة والصرف الصحي,شبكات الصرف الصحي ومحطة الرفع بالعزيزية الخبر,موردين,Paid,A.K.09-12,2101010853,شركة رؤية المملكة للمقاولات,203895,203895,0,0,12/9/2025,12/10/2025,12/20/2025,12/20/2025
قطاع المياة والصرف الصحي,شبكات الصرف الصحي ومحطة الرفع بالعزيزية الخبر,موردين,Paid,A.K.09-12,2101010834,شركة سالم صالح الحارث للمنتجات الاسمنتية,200000,200000,0,0,12/9/2025,12/10/2025,12/24/2025,12/24/2025
قطاع المياة والصرف الصحي,شبكات الصرف الصحي ومحطة الرفع بالعزيزية الخبر,موردين,Paid,A.K.09-12,2101010835,مؤسسة الرشيدي للتجارة والمقاولات,22425,22425,0,0,12/9/2025,12/10/2025,12/20/2025,12/20/2025
قطاع المياة والصرف الصحي,شبكات الصرف الصحي ومحطة الرفع بالعزيزية الخبر,موردين,Paid,A.K.09-12,2101010795,شركة هيبكو السعودية,4575,4575,0,0,12/9/2025,12/10/2025,12/20/2025,12/20/2025
قطاع المياة والصرف الصحي,شبكات الصرف الصحي ومحطة الرفع بالعزيزية الخبر,موردين,Paid,A.K.09-12,2101010971,شركة مجرة السماء للتجارة,2800,2800,0,0,12/9/2025,12/10/2025,12/24/2025,12/24/2025
قطاع المياة والصرف الصحي,شبكات الصرف الصحي ومحطة الرفع بالعزيزية الخبر,موردين,Paid,A.K.09-12,2101010812,شركة عبدالهادي حسن طاهر وشركاه المحدودة,1811,1811,0,0,12/9/2025,12/10/2025,-,12/15/2025
قطاع التحلية,واحة التحلية برابغ,عهدة,Canceled,342,1101000011,طلب عهدة - جمعة روبي,25000,0,25000,0,12/9/2025,-,-,-
قطاع التحلية,واحة التحلية برابغ,عهدة,Paid,342,1101000011,طلب عهدة - جمعة روبي,15000,15000,0,0,12/9/2025,12/15/2025,12/15/2025,12/15/2025
قطاع التحلية,واحة التحلية برابغ,مقاولين الباطن,Canceled,483,2103011266,مؤسسة روعة الامثال للمقاولات العامة ,8266,0,8266,0,12/9/2025,1900-01-00,1900-01-00,1900-01-00
قطاع التحلية,واحة التحلية برابغ,موردين,Pending,483,2101011113,مؤسسة بروج العز للمقاولات,8088,0,0,8088,12/9/2025,1900-01-00,1900-01-00,1900-01-00
قطاع التحلية,واحة التحلية برابغ,موردين,Pending,483,2101010752,"شركة المتحدون المتطورون التجارية
(يونيفيرسال التجارية)",44148,0,0,44148,12/9/2025,1900-01-00,1900-01-00,1900-01-00
قطاع التحلية,واحة التحلية برابغ,موردين,Paid,484,2101011168,كنداسة لخدمات المياه,1957,1957,0,0,12/9/2025,-,-,12/11/2025
قطاع المياة والصرف الصحي,شبكات الصرف الصحي ومحطة الرفع بالعزيزية الخبر,عهدة,Paid,112,1109010246,طلب عهدة - احمد الدسوقي,10000,10000,0,0,12/9/2025,12/10/2025,12/16/2025,12/16/2025
قطاع المياة والصرف الصحي,شبكات الصرف الصحي ومحطة الرفع بالعزيزية الخبر,عهدة,Paid,112,1109010246,طلب عهدة - احمد الدسوقي,5000,5000,0,0,12/9/2025,12/18/2025,12/18/2025,12/18/2025
قطاع المياة والصرف الصحي,شبكات الصرف الصحي ومحطة الرفع بالعزيزية الخبر,عهدة,Paid,112,1109010246,طلب عهدة - احمد الدسوقي,10000,10000,0,0,12/9/2025,12/29/2025,12/29/2025,12/29/2025
قطاع المياة والصرف الصحي,شبكات الصرف الصحي ومحطة الرفع بالعزيزية الخبر,عهدة,Canceled,112,1109010246,طلب عهدة - احمد الدسوقي,25955,0,955,25000,12/9/2025,1/1/2026,1/1/2026,1900-01-00
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,عهدة,Pending,247,1101000015,رواتب عمالة خارجية - شبكات العوينة,12820,0,0,12820,12/9/2025,12/10/2025,1900-01-00,1900-01-00
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,سداد تصاريح حفر,Paid,246,5104000094,فاتورة رقم 251216014405,82,82,0,0,12/9/2025,12/10/2025,12/10/2025,12/10/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,سداد تصاريح حفر,Paid,246,5104000094,فاتورة رقم 251216014610,625,625,0,0,12/9/2025,12/10/2025,12/10/2025,12/10/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,سداد تصاريح حفر,Paid,246,5104000094,فاتورة رقم 251216014611,351,351,0,0,12/9/2025,12/10/2025,12/10/2025,12/10/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,سداد تصاريح حفر,Paid,246,5104000094,فاتورة رقم 251216014612,66,66,0,0,12/9/2025,12/10/2025,12/10/2025,12/10/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,سداد تصاريح حفر,Paid,246,5104000094,فاتورة رقم 251216014621,906,906,0,0,12/9/2025,12/10/2025,12/10/2025,12/10/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,سداد تصاريح حفر,Paid,246,5104000094,فاتورة رقم 251216014613,90,90,0,0,12/9/2025,12/10/2025,12/10/2025,12/10/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,سداد تصاريح حفر,Paid,246,5104000094,فاتورة رقم 251216014614,1688,1688,0,0,12/9/2025,12/10/2025,12/10/2025,12/10/2025
قطاع المياة والصرف الصحي,إستكمال شبكات الصرف الصحي لمدينتي الهفوف والمبرز,سدادات,Paid,69,5104000007,فاتورة كهرباء رقم 30004243799,6141,6141,0,0,12/9/2025,12/10/2025,12/10/2025,12/10/2025
قطاع المياة والصرف الصحي,إستكمال شبكات الصرف الصحي لمدينتي الهفوف والمبرز,سدادات,Paid,69,5104000007,فاتورة كهرباء رقم 10100296777,1907,1907,0,0,12/9/2025,12/10/2025,12/10/2025,12/10/2025
قطاع المياة والصرف الصحي,إستكمال شبكات الصرف الصحي لمدينتي الهفوف والمبرز,سدادات,Paid,69,5104000007,فاتورة كهرباء رقم 10090647246,514,514,0,0,12/9/2025,12/10/2025,12/10/2025,12/10/2025
قطاعات أخرى,فندق مكة,مقاولين الباطن,Paid,Ab.W,2103011397,شركة بسيان للخدمات اللوجستية ,27448,27448,0,0,12/10/2025,12/10/2025,12/10/2025,12/11/2025
قطاع المياة والصرف الصحي,إستكمال شبكات الصرف الصحي لمدينتي الهفوف والمبرز,سدادات,Paid,70,5104000007,فاتورة كهرباء رقم 30139638474,14761,14761,0,0,12/10/2025,12/10/2025,12/10/2025,12/10/2025
قطاعات أخرى,فندق مكة,عهدة,Paid,28,1109010244,طلب عهدة - محمد خالد,25000,25000,0,0,12/10/2025,12/10/2025,12/10/2025,12/11/2025
قطاعات أخرى,أونكس الألمومنيوم,عهدة,Pending,WA,2105010003,يوميات عمالة خارجية - اسامة موسى,20200,0,0,20200,12/10/2025,12/10/2025,1900-01-00,1900-01-00
قطاعات أخرى,أونكس الألمومنيوم,عهدة,Pending,WA,1101000012,طلب عهدة - اسامة موسى ( بلة قرشي ),10000,0,0,10000,12/10/2025,12/10/2025,1900-01-00,1900-01-00
قطاعات أخرى,ورشة اليات المنطقة الشرقية,موردين,Paid,253,2101010984,شركة عبد الرحمن احمد الراجحي التجارية,12593,12593,0,0,12/10/2025,12/24/2025,12/24/2025,12/24/2025
قطاع الإسكان,مشاريع الإسكان,مقاولين الباطن,Paid,WA,2109000596,مؤسسة يوسف مقبل حمود المطيري للمقاولات العامة,1361,1361,0,0,12/11/2025,12/11/2025,12/11/2025,12/11/2025
قطاع الإسكان,إسكان العاقول 300,مقاولين الباطن,Paid,WA,2103010785,شركة سمو العزل للمقاولات المحدودة,100000,100000,0,0,12/11/2025,12/10/2025,12/10/2025,12/14/2025
قطاعات أخرى,فندق مكة,مقاولين الباطن,Paid,Ab.W,2103011397,شركة بسيان للخدمات اللوجستية ,14893,14893,0,0,12/11/2025,12/13/2025,12/13/2025,12/13/2025
قطاعات أخرى,فندق مكة,مقاولين الباطن,Partially Paid,WA,2103010933,فاطمة صالح محمد المالكي,14249,12249,0,2000,12/13/2025,12/13/2025,12/13/2025,12/13/2025
قطاعات أخرى,فندق مكة,مقاولين الباطن,Paid,Ab.W,2103010933,فاطمة صالح محمد المالكي,41038,41038,0,0,12/11/2025,12/13/2025,12/13/2025,12/13/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,سدادات,Paid,248,5104000007,فاتورة كهرباء رقم 470005131,380,380,0,0,12/11/2025,12/16/2025,12/16/2025,12/16/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,سدادات,Paid,248,5104000007,فاتورة كهرباء رقم 470005207,546,546,0,0,12/11/2025,12/16/2025,12/16/2025,12/16/2025
قطاع المصانع,مصنع أبواب مشاريع الإسكان بجدة,موردين,Pending,A.K.10-12,2101010653,شركة حديد الشفق للتجارة,15921,0,0,15921,12/11/2025,12/13/2025,1900-01-00,1900-01-00
قطاع المصانع,مصنع أبواب مشاريع الإسكان بجدة,موردين,Pending,A.K.10-12,2101011236,شركة ماستر لاين للتجارة,8050,0,0,8050,12/11/2025,12/13/2025,1900-01-00,1900-01-00
قطاع المصانع,مصنع أبواب مشاريع الإسكان بجدة,موردين,Pending,A.K.10-12,2101010776,شركة مصدر لمواد البناء,7217,0,0,7217,12/11/2025,12/13/2025,1900-01-00,1900-01-00
قطاع المصانع,مصنع أبواب مشاريع الإسكان بجدة,موردين,Pending,A.K.10-12,2101010653,شركة حديد الشفق للتجارة,2955,0,0,2955,12/11/2025,12/13/2025,1900-01-00,1900-01-00
قطاع الإسكان,إسكان العاقول 300,موردين,Pending,A.K.10-12,2101010716,شركة بيت الايمان لمواد البناء,258443,0,0,258443,12/11/2025,1900-01-00,1900-01-00,1900-01-00
قطاع الإسكان,إسكان العاقول 300,موردين,Paid,A.K.10-12,2103011648,شركة اقفال العربية المحدودة,74750,74750,0,0,12/11/2025,12/21/2025,12/21/2025,12/21/2025
قطاع الإسكان,إسكان العاقول 300,موردين,Pending,A.K.10-12,2101010829,شركة وهيب الحجاز للتطوير والاستثمار الصناعي,31200,0,0,31200,12/11/2025,1900-01-00,1900-01-00,1900-01-00
قطاع التحلية,الصبة الخرسانية تحلية جازان,موردين,Pending,78,-,مؤسسة وفاء محمد بن عمر الحربى للصيانة والتشطيب,5060,0,0,5060,12/13/2025,1900-01-00,1900-01-00,1900-01-00
قطاع المياة والصرف الصحي,إستكمال شبكات الصرف الصحي لمدينتي الهفوف والمبرز,عهدة,Paid,74,1101000016,طلب عهدة - أحمد صلاح,15000,15000,0,0,12/13/2025,12/13/2025,12/13/2025,12/13/2025
قطاع التحلية,واحة التحلية برابغ,موردين,Paid,485,2101010593,شركة سادن المتخصصة للاستشارات الجيولوجية,7676,7676,0,0,12/13/2025,1/6/2026,1/6/2026,1/6/2026
قطاع التحلية,واحة التحلية برابغ,موردين,Canceled,486,2101011173,مصنع الربيع الطبيعي لتعبئة المياه,2990,0,2990,0,12/13/2025,1900-01-00,1900-01-00,1900-01-00
قطاع التحلية,واحة التحلية برابغ,عهدة,Canceled,343,2105010003,يوميات عمالة خارجية - جمعة روبي,12103,0,12103,0,12/13/2025,-,-,-
قطاع التحلية,واحة التحلية برابغ,عهدة,Canceled,343,2105010003,يوميات عمالة خارجية - جمعة روبي,29333,0,29333,0,12/13/2025,-,-,-
قطاع التحلية,واحة التحلية برابغ,عهدة,Canceled,343,2105010003,يوميات عمالة خارجية - جمعة روبي,2836,0,2836,0,12/13/2025,-,-,-
قطاع التحلية,واحة التحلية برابغ,عهدة,Canceled,343,2105010003,يوميات عمالة خارجية - جمعة روبي,5325,0,5325,0,12/13/2025,-,-,-
قطاع التحلية,واحة التحلية برابغ,عهدة,Canceled,343,2105010003,يوميات عمالة خارجية - جمعة روبي,14950,0,14950,0,12/13/2025,-,-,-
قطاع المياة والصرف الصحي,إستكمال شبكات الصرف الصحي لمدينتي الهفوف والمبرز,مقاولين الباطن,Paid,WA,2103011559,مؤسسة بناء الأمل المشرقة,4700,4700,0,0,12/13/2025,12/13/2025,12/13/2025,12/14/2025
قطاع المياة والصرف الصحي,إستكمال شبكات الصرف الصحي لمدينتي الهفوف والمبرز,مقاولين الباطن,Paid,WA,2103011559,مؤسسة بناء الأمل المشرقة,23064,23064,0,0,12/13/2025,12/13/2025,12/13/2025,12/14/2025
قطاع التحلية,واحة التحلية برابغ,موردين,Paid,A.K.14-12,2101011219,شركة دي سي بي السعودية,1711,1711,0,0,12/14/2025,-,-,12/14/2025
قطاع المصانع,مصنع أبواب مشاريع الإسكان بجدة,موردين,Pending,A.K.15-12,2101010776,شركة مصدر لمواد البناء,34788,0,0,34788,12/15/2025,12/17/2025,12/17/2025,1900-01-00
قطاع المياة والصرف الصحي,إستكمال شبكات الصرف الصحي لمدينتي الهفوف والمبرز,موردين,Pending,A.K.10-12,2101010819,شركة تلدين للحلول البلاستيكية,150000,0,0,150000,12/11/2025,1900-01-00,1900-01-00,1900-01-00
قطاع المياة والصرف الصحي,إستكمال شبكات الصرف الصحي لمدينتي الهفوف والمبرز,موردين,Paid,A.K.10-12,2101010999,شركة اشي وبشناق للمقاولات,109250,109250,0,0,12/11/2025,12/11/2025,12/14/2025,12/14/2025
قطاع المياة والصرف الصحي,إستكمال شبكات الصرف الصحي لمدينتي الهفوف والمبرز,موردين,Paid,A.K.10-12,2101010909,شركة افاق الجزيرة الصناعية,11546,11546,0,0,12/11/2025,12/11/2025,12/14/2025,12/14/2025
قطاع المياة والصرف الصحي,إستكمال شبكات الصرف الصحي لمدينتي الهفوف والمبرز,موردين,Pending,A.K.10-12,2101010719,مؤسسة سلمان الدوسري التجارية,2415,0,0,2415,12/11/2025,1900-01-00,1900-01-00,1900-01-00
قطاع المياة والصرف الصحي,شبكات الصرف الصحي ومحطة الرفع بالعزيزية الخبر,مقاولين الباطن,Pending,255,2103011541,شركة عمار الإياد للمقاولات,60162,0,0,60162,12/14/2025,1/1/2026,1/1/2026,1900-01-00
قطاع التحلية,واحة التحلية برابغ,موردين,Pending,487,2101011132,شركة شموخ الورد الحديثة المحدودة,3550,0,0,3550,12/15/2025,1900-01-00,1900-01-00,1900-01-00
قطاع التحلية,واحة التحلية برابغ,موردين,Paid,488,2101010749,مؤسسة الاسناد والقوة للحراسات الامنية,32200,32200,0,0,12/15/2025,1/6/2026,1/6/2026,1/6/2026
قطاع المصانع,مصنع أبواب مشاريع الإسكان بجدة,موردين,Pending,A.K.15-12,2101010653,شركة حديد الشفق للتجارة,22080,0,0,22080,12/15/2025,12/17/2025,12/17/2025,1900-01-00
قطاع المصانع,مصنع أبواب مشاريع الإسكان بجدة,موردين,Pending,A.K.15-12,2101010870,شركة عصر البركة,3588,0,0,3588,12/15/2025,12/17/2025,12/17/2025,1900-01-00
قطاع التحلية,واحة التحلية برابغ,مقاولين الباطن,Paid,489,2103011611,مؤسسة ابراهيم محمد علي غنية,10000,10000,0,0,12/15/2025,1/3/2026,1/3/2026,1/3/2026
قطاع التحلية,واحة التحلية برابغ,مقاولين الباطن,Pending,489,2103011611,مؤسسة ابراهيم محمد علي غنية,28476,0,0,28476,12/15/2025,1900-01-00,1900-01-00,1900-01-00
